Territorio,Año,Mes,Victimas,EdadVictima,EdadAgresor,VM.AG.Relación,VM.AG.Conviviencia,Denuncia
España,2005,4,0,Total,Total,Pareja,Sí,No había denuncia
España,2005,8,0,Total,Total,Expareja,No,Había denuncia
España,2005,8,0,Total,Total,Expareja,No,No consta denuncia
España,2005,8,0,Total,Total,Expareja,No,No había denuncia
España,2005,8,0,Total,Total,Expareja,No contesta,Había denuncia
España,2005,8,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2005,8,0,Total,Total,Expareja,No contesta,No había denuncia
España,2005,8,0,Total,Total,Expareja,Sí,Había denuncia
España,2005,8,0,Total,Total,Expareja,Sí,No consta denuncia
España,2005,8,0,Total,Total,Expareja,Sí,No había denuncia
España,2005,8,0,Total,Total,Pareja,No,Había denuncia
España,2005,8,2,Total,Total,Pareja,No,No consta denuncia
España,2005,8,0,Total,Total,Pareja,No,No había denuncia
España,2005,8,0,Total,Total,Pareja,No contesta,Había denuncia
España,2005,8,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2005,8,0,Total,Total,Pareja,No contesta,No había denuncia
España,2005,8,0,Total,Total,Pareja,Sí,Había denuncia
España,2005,8,4,Total,Total,Pareja,Sí,No consta denuncia
España,2005,8,0,Total,Total,Pareja,Sí,No había denuncia
España,2005,12,0,Total,Total,Expareja,No,Había denuncia
España,2005,12,0,Total,Total,Expareja,No,No consta denuncia
España,2005,12,0,Total,Total,Expareja,No,No había denuncia
España,2005,12,0,Total,Total,Expareja,No contesta,Había denuncia
España,2005,12,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2005,12,0,Total,Total,Expareja,No contesta,No había denuncia
España,2005,12,0,Total,Total,Expareja,Sí,Había denuncia
España,2005,12,0,Total,Total,Expareja,Sí,No consta denuncia
España,2005,12,0,Total,Total,Expareja,Sí,No había denuncia
España,2005,12,0,Total,Total,Pareja,No,Había denuncia
España,2005,12,0,Total,Total,Pareja,No,No consta denuncia
España,2005,12,0,Total,Total,Pareja,No,No había denuncia
España,2005,12,0,Total,Total,Pareja,No contesta,Había denuncia
España,2005,12,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2005,12,0,Total,Total,Pareja,No contesta,No había denuncia
España,2005,12,0,Total,Total,Pareja,Sí,Había denuncia
España,2005,12,3,Total,Total,Pareja,Sí,No consta denuncia
España,2005,12,0,Total,Total,Pareja,Sí,No había denuncia
España,2005,1,0,Total,Total,Expareja,No,Había denuncia
España,2005,1,3,Total,Total,Expareja,No,No consta denuncia
España,2005,1,0,Total,Total,Expareja,No,No había denuncia
España,2005,1,0,Total,Total,Expareja,No contesta,Había denuncia
España,2005,1,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2005,1,0,Total,Total,Expareja,No contesta,No había denuncia
España,2005,1,0,Total,Total,Expareja,Sí,Había denuncia
España,2005,1,0,Total,Total,Expareja,Sí,No consta denuncia
España,2005,1,0,Total,Total,Expareja,Sí,No había denuncia
España,2005,1,0,Total,Total,Pareja,No,Había denuncia
España,2005,1,1,Total,Total,Pareja,No,No consta denuncia
España,2005,1,0,Total,Total,Pareja,No,No había denuncia
España,2005,1,0,Total,Total,Pareja,No contesta,Había denuncia
España,2005,1,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2005,1,0,Total,Total,Pareja,No contesta,No había denuncia
España,2005,1,0,Total,Total,Pareja,Sí,Había denuncia
España,2005,1,2,Total,Total,Pareja,Sí,No consta denuncia
España,2005,1,0,Total,Total,Pareja,Sí,No había denuncia
España,2005,2,0,Total,Total,Expareja,No,Había denuncia
España,2005,2,3,Total,Total,Expareja,No,No consta denuncia
España,2005,2,0,Total,Total,Expareja,No,No había denuncia
España,2005,2,0,Total,Total,Expareja,No contesta,Había denuncia
España,2005,2,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2005,2,0,Total,Total,Expareja,No contesta,No había denuncia
España,2005,2,0,Total,Total,Expareja,Sí,Había denuncia
España,2005,2,0,Total,Total,Expareja,Sí,No consta denuncia
España,2005,2,0,Total,Total,Expareja,Sí,No había denuncia
España,2005,2,0,Total,Total,Pareja,No,Había denuncia
España,2005,2,0,Total,Total,Pareja,No,No consta denuncia
España,2005,2,0,Total,Total,Pareja,No,No había denuncia
España,2005,2,0,Total,Total,Pareja,No contesta,Había denuncia
España,2005,2,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2005,2,0,Total,Total,Pareja,No contesta,No había denuncia
España,2005,2,0,Total,Total,Pareja,Sí,Había denuncia
España,2005,2,3,Total,Total,Pareja,Sí,No consta denuncia
España,2005,2,0,Total,Total,Pareja,Sí,No había denuncia
España,2005,7,0,Total,Total,Expareja,No,Había denuncia
España,2005,7,1,Total,Total,Expareja,No,No consta denuncia
España,2005,7,0,Total,Total,Expareja,No,No había denuncia
España,2005,7,0,Total,Total,Expareja,No contesta,Había denuncia
España,2005,7,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2005,7,0,Total,Total,Expareja,No contesta,No había denuncia
España,2005,7,0,Total,Total,Expareja,Sí,Había denuncia
España,2005,7,0,Total,Total,Expareja,Sí,No consta denuncia
España,2005,7,0,Total,Total,Expareja,Sí,No había denuncia
España,2005,7,0,Total,Total,Pareja,No,Había denuncia
España,2005,7,0,Total,Total,Pareja,No,No consta denuncia
España,2005,7,0,Total,Total,Pareja,No,No había denuncia
España,2005,7,0,Total,Total,Pareja,No contesta,Había denuncia
España,2005,7,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2005,7,0,Total,Total,Pareja,No contesta,No había denuncia
España,2005,7,0,Total,Total,Pareja,Sí,Había denuncia
España,2005,7,3,Total,Total,Pareja,Sí,No consta denuncia
España,2005,7,0,Total,Total,Pareja,Sí,No había denuncia
España,2005,6,0,Total,Total,Expareja,No,Había denuncia
España,2005,6,0,Total,Total,Expareja,No,No consta denuncia
España,2005,6,0,Total,Total,Expareja,No,No había denuncia
España,2005,6,0,Total,Total,Expareja,No contesta,Había denuncia
España,2005,6,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2005,6,0,Total,Total,Expareja,No contesta,No había denuncia
España,2005,6,0,Total,Total,Expareja,Sí,Había denuncia
España,2005,6,0,Total,Total,Expareja,Sí,No consta denuncia
España,2005,6,0,Total,Total,Expareja,Sí,No había denuncia
España,2005,6,0,Total,Total,Pareja,No,Había denuncia
España,2005,6,0,Total,Total,Pareja,No,No consta denuncia
España,2005,6,0,Total,Total,Pareja,No,No había denuncia
España,2005,6,0,Total,Total,Pareja,No contesta,Había denuncia
España,2005,6,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2005,6,0,Total,Total,Pareja,No contesta,No había denuncia
España,2005,6,0,Total,Total,Pareja,Sí,Había denuncia
España,2005,6,6,Total,Total,Pareja,Sí,No consta denuncia
España,2005,6,0,Total,Total,Pareja,Sí,No había denuncia
España,2005,3,0,Total,Total,Expareja,No,Había denuncia
España,2005,3,0,Total,Total,Expareja,No,No consta denuncia
España,2005,3,0,Total,Total,Expareja,No,No había denuncia
España,2005,3,0,Total,Total,Expareja,No contesta,Había denuncia
España,2005,3,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2005,3,0,Total,Total,Expareja,No contesta,No había denuncia
España,2005,3,0,Total,Total,Expareja,Sí,Había denuncia
España,2005,3,0,Total,Total,Expareja,Sí,No consta denuncia
España,2005,3,0,Total,Total,Expareja,Sí,No había denuncia
España,2005,3,0,Total,Total,Pareja,No,Había denuncia
España,2005,3,0,Total,Total,Pareja,No,No consta denuncia
España,2005,3,0,Total,Total,Pareja,No,No había denuncia
España,2005,3,0,Total,Total,Pareja,No contesta,Había denuncia
España,2005,3,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2005,3,0,Total,Total,Pareja,No contesta,No había denuncia
España,2005,3,0,Total,Total,Pareja,Sí,Había denuncia
España,2005,3,3,Total,Total,Pareja,Sí,No consta denuncia
España,2005,3,0,Total,Total,Pareja,Sí,No había denuncia
España,2005,5,0,Total,Total,Expareja,No,Había denuncia
España,2005,5,2,Total,Total,Expareja,No,No consta denuncia
España,2005,5,0,Total,Total,Expareja,No,No había denuncia
España,2005,5,0,Total,Total,Expareja,No contesta,Había denuncia
España,2005,5,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2005,5,0,Total,Total,Expareja,No contesta,No había denuncia
España,2005,5,0,Total,Total,Expareja,Sí,Había denuncia
España,2005,5,0,Total,Total,Expareja,Sí,No consta denuncia
España,2005,5,0,Total,Total,Expareja,Sí,No había denuncia
España,2005,5,0,Total,Total,Pareja,No,Había denuncia
España,2005,5,1,Total,Total,Pareja,No,No consta denuncia
España,2005,5,0,Total,Total,Pareja,No,No había denuncia
España,2005,5,0,Total,Total,Pareja,No contesta,Había denuncia
España,2005,5,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2005,5,0,Total,Total,Pareja,No contesta,No había denuncia
España,2005,5,0,Total,Total,Pareja,Sí,Había denuncia
España,2005,5,1,Total,Total,Pareja,Sí,No consta denuncia
España,2005,5,0,Total,Total,Pareja,Sí,No había denuncia
España,2005,11,0,Total,Total,Expareja,No,Había denuncia
España,2005,11,1,Total,Total,Expareja,No,No consta denuncia
España,2005,11,0,Total,Total,Expareja,No,No había denuncia
España,2005,11,0,Total,Total,Expareja,No contesta,Había denuncia
España,2005,11,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2005,11,0,Total,Total,Expareja,No contesta,No había denuncia
España,2005,11,0,Total,Total,Expareja,Sí,Había denuncia
España,2005,11,0,Total,Total,Expareja,Sí,No consta denuncia
España,2005,11,0,Total,Total,Expareja,Sí,No había denuncia
España,2005,11,0,Total,Total,Pareja,No,Había denuncia
España,2005,11,0,Total,Total,Pareja,No,No consta denuncia
España,2005,11,0,Total,Total,Pareja,No,No había denuncia
España,2005,11,0,Total,Total,Pareja,No contesta,Había denuncia
España,2005,11,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2005,11,0,Total,Total,Pareja,No contesta,No había denuncia
España,2005,11,0,Total,Total,Pareja,Sí,Había denuncia
España,2005,11,5,Total,Total,Pareja,Sí,No consta denuncia
España,2005,11,0,Total,Total,Pareja,Sí,No había denuncia
España,2005,10,0,Total,Total,Expareja,No,Había denuncia
España,2005,10,4,Total,Total,Expareja,No,No consta denuncia
España,2005,10,0,Total,Total,Expareja,No,No había denuncia
España,2005,10,0,Total,Total,Expareja,No contesta,Había denuncia
España,2005,10,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2005,10,0,Total,Total,Expareja,No contesta,No había denuncia
España,2005,10,0,Total,Total,Expareja,Sí,Había denuncia
España,2005,10,0,Total,Total,Expareja,Sí,No consta denuncia
España,2005,10,0,Total,Total,Expareja,Sí,No había denuncia
España,2005,10,0,Total,Total,Pareja,No,Había denuncia
España,2005,10,0,Total,Total,Pareja,No,No consta denuncia
España,2005,10,0,Total,Total,Pareja,No,No había denuncia
España,2005,10,0,Total,Total,Pareja,No contesta,Había denuncia
España,2005,10,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2005,10,0,Total,Total,Pareja,No contesta,No había denuncia
España,2005,10,0,Total,Total,Pareja,Sí,Había denuncia
España,2005,10,1,Total,Total,Pareja,Sí,No consta denuncia
España,2005,10,0,Total,Total,Pareja,Sí,No había denuncia
España,2005,9,0,Total,Total,Expareja,No,Había denuncia
España,2005,9,1,Total,Total,Expareja,No,No consta denuncia
España,2005,9,0,Total,Total,Expareja,No,No había denuncia
España,2005,9,0,Total,Total,Expareja,No contesta,Había denuncia
España,2005,9,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2005,9,0,Total,Total,Expareja,No contesta,No había denuncia
España,2005,9,0,Total,Total,Expareja,Sí,Había denuncia
España,2005,9,0,Total,Total,Expareja,Sí,No consta denuncia
España,2005,9,0,Total,Total,Expareja,Sí,No había denuncia
España,2005,9,0,Total,Total,Pareja,No,Había denuncia
España,2005,9,2,Total,Total,Pareja,No,No consta denuncia
España,2005,9,0,Total,Total,Pareja,No,No había denuncia
España,2005,9,0,Total,Total,Pareja,No contesta,Había denuncia
España,2005,9,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2005,9,0,Total,Total,Pareja,No contesta,No había denuncia
España,2005,9,0,Total,Total,Pareja,Sí,Había denuncia
España,2005,9,1,Total,Total,Pareja,Sí,No consta denuncia
España,2005,9,0,Total,Total,Pareja,Sí,No había denuncia
España,2006,4,0,Total,Total,Expareja,No,Había denuncia
España,2006,4,0,Total,Total,Expareja,No,No consta denuncia
España,2006,4,1,Total,Total,Expareja,No,No había denuncia
España,2006,4,0,Total,Total,Expareja,No contesta,Había denuncia
España,2006,4,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2006,4,0,Total,Total,Expareja,No contesta,No había denuncia
España,2006,4,0,Total,Total,Expareja,Sí,Había denuncia
España,2006,4,0,Total,Total,Expareja,Sí,No consta denuncia
España,2006,4,0,Total,Total,Expareja,Sí,No había denuncia
España,2006,4,0,Total,Total,Pareja,No,Había denuncia
España,2006,4,0,Total,Total,Pareja,No,No consta denuncia
España,2006,4,1,Total,Total,Pareja,No,No había denuncia
España,2006,4,0,Total,Total,Pareja,No contesta,Había denuncia
España,2006,4,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2006,4,0,Total,Total,Pareja,No contesta,No había denuncia
España,2006,4,0,Total,Total,Pareja,Sí,Había denuncia
España,2006,4,0,Total,Total,Pareja,Sí,No consta denuncia
España,2006,4,3,Total,Total,Pareja,Sí,No había denuncia
España,2006,8,0,Total,Total,Expareja,No,Había denuncia
España,2006,8,0,Total,Total,Expareja,No,No consta denuncia
España,2006,8,2,Total,Total,Expareja,No,No había denuncia
España,2006,8,0,Total,Total,Expareja,No contesta,Había denuncia
España,2006,8,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2006,8,0,Total,Total,Expareja,No contesta,No había denuncia
España,2006,8,0,Total,Total,Expareja,Sí,Había denuncia
España,2006,8,0,Total,Total,Expareja,Sí,No consta denuncia
España,2006,8,0,Total,Total,Expareja,Sí,No había denuncia
España,2006,8,0,Total,Total,Pareja,No,Había denuncia
España,2006,8,0,Total,Total,Pareja,No,No consta denuncia
España,2006,8,0,Total,Total,Pareja,No,No había denuncia
España,2006,8,0,Total,Total,Pareja,No contesta,Había denuncia
España,2006,8,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2006,8,0,Total,Total,Pareja,No contesta,No había denuncia
España,2006,8,2,Total,Total,Pareja,Sí,Había denuncia
España,2006,8,0,Total,Total,Pareja,Sí,No consta denuncia
España,2006,8,5,Total,Total,Pareja,Sí,No había denuncia
España,2006,12,1,Total,Total,Expareja,No,Había denuncia
España,2006,12,0,Total,Total,Expareja,No,No consta denuncia
España,2006,12,0,Total,Total,Expareja,No,No había denuncia
España,2006,12,0,Total,Total,Expareja,No contesta,Había denuncia
España,2006,12,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2006,12,0,Total,Total,Expareja,No contesta,No había denuncia
España,2006,12,0,Total,Total,Expareja,Sí,Había denuncia
España,2006,12,0,Total,Total,Expareja,Sí,No consta denuncia
España,2006,12,0,Total,Total,Expareja,Sí,No había denuncia
España,2006,12,0,Total,Total,Pareja,No,Había denuncia
España,2006,12,0,Total,Total,Pareja,No,No consta denuncia
España,2006,12,1,Total,Total,Pareja,No,No había denuncia
España,2006,12,0,Total,Total,Pareja,No contesta,Había denuncia
España,2006,12,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2006,12,0,Total,Total,Pareja,No contesta,No había denuncia
España,2006,12,2,Total,Total,Pareja,Sí,Había denuncia
España,2006,12,0,Total,Total,Pareja,Sí,No consta denuncia
España,2006,12,2,Total,Total,Pareja,Sí,No había denuncia
España,2006,1,2,Total,Total,Expareja,No,Había denuncia
España,2006,1,0,Total,Total,Expareja,No,No consta denuncia
España,2006,1,3,Total,Total,Expareja,No,No había denuncia
España,2006,1,0,Total,Total,Expareja,No contesta,Había denuncia
España,2006,1,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2006,1,0,Total,Total,Expareja,No contesta,No había denuncia
España,2006,1,0,Total,Total,Expareja,Sí,Había denuncia
España,2006,1,0,Total,Total,Expareja,Sí,No consta denuncia
España,2006,1,0,Total,Total,Expareja,Sí,No había denuncia
España,2006,1,0,Total,Total,Pareja,No,Había denuncia
España,2006,1,0,Total,Total,Pareja,No,No consta denuncia
España,2006,1,0,Total,Total,Pareja,No,No había denuncia
España,2006,1,0,Total,Total,Pareja,No contesta,Había denuncia
España,2006,1,0,Total,Total,Pareja,No contesta,No consta denuncia
España,2006,1,0,Total,Total,Pareja,No contesta,No había denuncia
España,2006,1,2,Total,Total,Pareja,Sí,Había denuncia
España,2006,1,0,Total,Total,Pareja,Sí,No consta denuncia
España,2006,1,2,Total,Total,Pareja,Sí,No había denuncia
España,2006,2,0,Total,Total,Expareja,No,Había denuncia
España,2006,2,0,Total,Total,Expareja,No,No consta denuncia
España,2006,2,1,Total,Total,Expareja,No,No había denuncia
España,2006,2,0,Total,Total,Expareja,No contesta,Había denuncia
España,2006,2,0,Total,Total,Expareja,No contesta,No consta denuncia
España,2006,2,0,Total,Total,Expareja,No contesta,No había denuncia
España,2006,2,0,Total,Total,Expareja,Sí,Había denuncia
España,2006,2,0,Total,Total,Expareja,Sí,No consta denuncia
España,2006,2,0,Total,Total,Expareja,Sí,No había denuncia
España,2006,2,0,Total,Total,Pareja,No,Había denuncia
